"activities-heart__value__heartRateZones__caloriesOut","activities-heart__value__heartRateZones__max","activities-heart__value__heartRateZones__min","activities-heart__value__heartRateZones__minutes","activities-heart__value__heartRateZones__name","activities-heart__value__restingHeartRate","activities-heart__dateTime","activities-heart-intraday__dataset__time","activities-heart-intraday__dataset__value","activities-heart-intraday__datasetInterval","activities-heart-intraday__datasetType"
"3053.2565","107","30","1409","Out of Range","47","2025-03-17","00:00:00","47","1","minute"
"191.9043","138","107","21","Fat Burn","","","00:01:00","49","",""
"122.15595","176","138","10","Cardio","","","00:02:00","44","",""
"0","220","176","0","Peak","","","00:03:00","46","",""
"","","","","","","","00:04:00","44","",""
"","","","","","","","00:05:00","45","",""
"","","","","","","","00:06:00","46","",""
"","","","","","","","00:07:00","46","",""
"","","","","","","","00:08:00","47","",""
"","","","","","","","00:09:00","47","",""
"","","","","","","","00:10:00","46","",""
"","","","","","","","00:11:00","49","",""
"","","","","","","","00:12:00","48","",""
"","","","","","","","00:13:00","47","",""
"","","","","","","","00:14:00","47","",""
"","","","","","","","00:15:00","47","",""
"","","","","","","","00:16:00","47","",""
"","","","","","","","00:17:00","48","",""
"","","","","","","","00:18:00","48","",""
"","","","","","","","00:19:00","46","",""
"","","","","","","","00:20:00","47","",""
"","","","","","","","00:21:00","47","",""
"","","","","","","","00:22:00","45","",""
"","","","","","","","00:23:00","46","",""
"","","","","","","","00:24:00","47","",""
"","","","","","","","00:25:00","46","",""
"","","","","","","","00:26:00","46","",""
"","","","","","","","00:27:00","46","",""
"","","","","","","","00:28:00","48","",""
"","","","","","","","00:29:00","47","",""
"","","","","","","","00:30:00","47","",""
"","","","","","","","00:31:00","47","",""
"","","","","","","","00:32:00","47","",""
"","","","","","","","00:33:00","46","",""
"","","","","","","","00:34:00","44","",""
"","","","","","","","00:35:00","50","",""
"","","","","","","","00:36:00","57","",""
"","","","","","","","00:37:00","43","",""
"","","","","","","","00:38:00","44","",""
"","","","","","","","00:39:00","43","",""
"","","","","","","","00:40:00","44","",""
"","","","","","","","00:41:00","44","",""
"","","","","","","","00:42:00","43","",""
"","","","","","","","00:43:00","44","",""
"","","","","","","","00:44:00","45","",""
"","","","","","","","00:45:00","45","",""
"","","","","","","","00:46:00","44","",""
"","","","","","","","00:47:00","43","",""
"","","","","","","","00:48:00","44","",""
"","","","","","","","00:49:00","43","",""
"","","","","","","","00:50:00","44","",""
"","","","","","","","00:51:00","44","",""
"","","","","","","","00:52:00","43","",""
"","","","","","","","00:53:00","45","",""
"","","","","","","","00:54:00","46","",""
"","","","","","","","00:55:00","44","",""
"","","","","","","","00:56:00","45","",""
"","","","","","","","00:57:00","44","",""
"","","","","","","","00:58:00","45","",""
"","","","","","","","00:59:00","45","",""
"","","","","","","","01:00:00","44","",""
"","","","","","","","01:01:00","43","",""
"","","","","","","","01:02:00","44","",""
"","","","","","","","01:03:00","44","",""
"","","","","","","","01:04:00","46","",""
"","","","","","","","01:05:00","46","",""
"","","","","","","","01:06:00","45","",""
"","","","","","","","01:07:00","44","",""
"","","","","","","","01:08:00","46","",""
"","","","","","","","01:09:00","46","",""
"","","","","","","","01:10:00","45","",""
"","","","","","","","01:11:00","46","",""
"","","","","","","","01:12:00","44","",""
"","","","","","","","01:13:00","44","",""
"","","","","","","","01:14:00","45","",""
"","","","","","","","01:15:00","45","",""
"","","","","","","","01:16:00","44","",""
"","","","","","","","01:17:00","46","",""
"","","","","","","","01:18:00","49","",""
"","","","","","","","01:19:00","45","",""
"","","","","","","","01:20:00","45","",""
"","","","","","","","01:21:00","46","",""
"","","","","","","","01:22:00","48","",""
"","","","","","","","01:23:00","49","",""
"","","","","","","","01:24:00","49","",""
"","","","","","","","01:25:00","46","",""
"","","","","","","","01:26:00","47","",""
"","","","","","","","01:27:00","45","",""
"","","","","","","","01:28:00","46","",""
"","","","","","","","01:29:00","47","",""
"","","","","","","","01:30:00","46","",""
"","","","","","","","01:31:00","46","",""
"","","","","","","","01:32:00","45","",""
"","","","","","","","01:33:00","45","",""
"","","","","","","","01:34:00","45","",""
"","","","","","","","01:35:00","48","",""
"","","","","","","","01:36:00","45","",""
"","","","","","","","01:37:00","45","",""
"","","","","","","","01:38:00","45","",""
"","","","","","","","01:39:00","45","",""
"","","","","","","","01:40:00","45","",""
"","","","","","","","01:41:00","44","",""
"","","","","","","","01:42:00","45","",""
"","","","","","","","01:43:00","46","",""
"","","","","","","","01:44:00","46","",""
"","","","","","","","01:45:00","46","",""
"","","","","","","","01:46:00","47","",""
"","","","","","","","01:47:00","47","",""
"","","","","","","","01:48:00","46","",""
"","","","","","","","01:49:00","46","",""
"","","","","","","","01:50:00","46","",""
"","","","","","","","01:51:00","46","",""
"","","","","","","","01:52:00","46","",""
"","","","","","","","01:53:00","47","",""
"","","","","","","","01:54:00","46","",""
"","","","","","","","01:55:00","47","",""
"","","","","","","","01:56:00","46","",""
"","","","","","","","01:57:00","46","",""
"","","","","","","","01:58:00","46","",""
"","","","","","","","01:59:00","47","",""
"","","","","","","","02:00:00","45","",""
"","","","","","","","02:01:00","45","",""
"","","","","","","","02:02:00","43","",""
"","","","","","","","02:03:00","43","",""
"","","","","","","","02:04:00","45","",""
"","","","","","","","02:05:00","45","",""
"","","","","","","","02:06:00","44","",""
"","","","","","","","02:07:00","43","",""
"","","","","","","","02:08:00","43","",""
"","","","","","","","02:09:00","43","",""
"","","","","","","","02:10:00","43","",""
"","","","","","","","02:11:00","44","",""
"","","","","","","","02:12:00","45","",""
"","","","","","","","02:13:00","44","",""
"","","","","","","","02:14:00","42","",""
"","","","","","","","02:15:00","43","",""
"","","","","","","","02:16:00","44","",""
"","","","","","","","02:17:00","42","",""
"","","","","","","","02:18:00","41","",""
"","","","","","","","02:19:00","43","",""
"","","","","","","","02:20:00","42","",""
"","","","","","","","02:21:00","42","",""
"","","","","","","","02:22:00","47","",""
"","","","","","","","02:23:00","42","",""
"","","","","","","","02:24:00","43","",""
"","","","","","","","02:25:00","43","",""
"","","","","","","","02:26:00","44","",""
"","","","","","","","02:27:00","43","",""
"","","","","","","","02:28:00","43","",""
"","","","","","","","02:29:00","44","",""
"","","","","","","","02:30:00","42","",""
"","","","","","","","02:31:00","42","",""
"","","","","","","","02:32:00","43","",""
"","","","","","","","02:33:00","46","",""
"","","","","","","","02:34:00","46","",""
