"activities-heart__value__heartRateZones__caloriesOut","activities-heart__value__heartRateZones__max","activities-heart__value__heartRateZones__min","activities-heart__value__heartRateZones__minutes","activities-heart__value__heartRateZones__name","activities-heart__value__restingHeartRate","activities-heart__dateTime","activities-heart-intraday__dataset__time","activities-heart-intraday__dataset__value","activities-heart-intraday__datasetInterval","activities-heart-intraday__datasetType"
"3430.33717","110","30","1426","Out of Range","51","2025-04-29","00:00:00","62","1","minute"
"128.91559","139","110","14","Fat Burn","","","00:01:00","64","",""
"0","176","139","0","Cardio","","","00:02:00","74","",""
"0","220","176","0","Peak","","","00:03:00","76","",""
"","","","","","","","00:04:00","55","",""
"","","","","","","","00:05:00","51","",""
"","","","","","","","00:06:00","47","",""
"","","","","","","","00:07:00","48","",""
"","","","","","","","00:08:00","49","",""
"","","","","","","","00:09:00","49","",""
"","","","","","","","00:10:00","50","",""
"","","","","","","","00:11:00","50","",""
"","","","","","","","00:12:00","51","",""
"","","","","","","","00:13:00","51","",""
"","","","","","","","00:14:00","50","",""
"","","","","","","","00:15:00","50","",""
"","","","","","","","00:16:00","49","",""
"","","","","","","","00:17:00","51","",""
"","","","","","","","00:18:00","50","",""
"","","","","","","","00:19:00","49","",""
"","","","","","","","00:20:00","49","",""
"","","","","","","","00:21:00","53","",""
"","","","","","","","00:22:00","50","",""
"","","","","","","","00:23:00","51","",""
"","","","","","","","00:24:00","50","",""
"","","","","","","","00:25:00","49","",""
"","","","","","","","00:26:00","51","",""
"","","","","","","","00:27:00","49","",""
"","","","","","","","00:28:00","49","",""
"","","","","","","","00:29:00","49","",""
"","","","","","","","00:30:00","52","",""
"","","","","","","","00:31:00","51","",""
"","","","","","","","00:32:00","54","",""
"","","","","","","","00:33:00","65","",""
"","","","","","","","00:34:00","59","",""
"","","","","","","","00:35:00","50","",""
"","","","","","","","00:36:00","50","",""
"","","","","","","","00:37:00","51","",""
"","","","","","","","00:38:00","48","",""
"","","","","","","","00:39:00","48","",""
"","","","","","","","00:40:00","47","",""
"","","","","","","","00:41:00","69","",""
"","","","","","","","00:42:00","56","",""
"","","","","","","","00:43:00","50","",""
"","","","","","","","00:44:00","48","",""
"","","","","","","","00:45:00","47","",""
"","","","","","","","00:46:00","53","",""
"","","","","","","","00:47:00","49","",""
"","","","","","","","00:48:00","49","",""
"","","","","","","","00:49:00","47","",""
"","","","","","","","00:50:00","47","",""
"","","","","","","","00:51:00","48","",""
"","","","","","","","00:52:00","46","",""
"","","","","","","","00:53:00","46","",""
"","","","","","","","00:54:00","47","",""
"","","","","","","","00:55:00","46","",""
"","","","","","","","00:56:00","48","",""
"","","","","","","","00:57:00","49","",""
"","","","","","","","00:58:00","48","",""
"","","","","","","","00:59:00","48","",""
"","","","","","","","01:00:00","46","",""
"","","","","","","","01:01:00","46","",""
"","","","","","","","01:02:00","45","",""
"","","","","","","","01:03:00","46","",""
"","","","","","","","01:04:00","48","",""
"","","","","","","","01:05:00","47","",""
"","","","","","","","01:06:00","48","",""
"","","","","","","","01:07:00","44","",""
"","","","","","","","01:08:00","43","",""
"","","","","","","","01:09:00","44","",""
"","","","","","","","01:10:00","45","",""
"","","","","","","","01:11:00","43","",""
"","","","","","","","01:12:00","44","",""
"","","","","","","","01:13:00","44","",""
"","","","","","","","01:14:00","44","",""
"","","","","","","","01:15:00","44","",""
"","","","","","","","01:16:00","47","",""
"","","","","","","","01:17:00","43","",""
"","","","","","","","01:18:00","44","",""
"","","","","","","","01:19:00","43","",""
"","","","","","","","01:20:00","44","",""
"","","","","","","","01:21:00","42","",""
"","","","","","","","01:22:00","43","",""
"","","","","","","","01:23:00","43","",""
"","","","","","","","01:24:00","45","",""
"","","","","","","","01:25:00","44","",""
"","","","","","","","01:26:00","43","",""
"","","","","","","","01:27:00","43","",""
"","","","","","","","01:28:00","43","",""
"","","","","","","","01:29:00","43","",""
"","","","","","","","01:30:00","43","",""
"","","","","","","","01:31:00","44","",""
"","","","","","","","01:32:00","51","",""
"","","","","","","","01:33:00","44","",""
"","","","","","","","01:34:00","42","",""
"","","","","","","","01:35:00","42","",""
"","","","","","","","01:36:00","42","",""
"","","","","","","","01:37:00","43","",""
"","","","","","","","01:38:00","43","",""
"","","","","","","","01:39:00","44","",""
"","","","","","","","01:40:00","45","",""
"","","","","","","","01:41:00","53","",""
"","","","","","","","01:42:00","59","",""
"","","","","","","","01:43:00","59","",""
"","","","","","","","01:44:00","59","",""
"","","","","","","","01:45:00","61","",""
"","","","","","","","01:46:00","54","",""
"","","","","","","","01:47:00","43","",""
"","","","","","","","01:48:00","44","",""
"","","","","","","","01:49:00","44","",""
"","","","","","","","01:50:00","44","",""
"","","","","","","","01:51:00","45","",""
"","","","","","","","01:52:00","45","",""
"","","","","","","","01:53:00","45","",""
"","","","","","","","01:54:00","45","",""
"","","","","","","","01:55:00","45","",""
"","","","","","","","01:56:00","45","",""
"","","","","","","","01:57:00","49","",""
"","","","","","","","01:58:00","43","",""
"","","","","","","","01:59:00","45","",""
"","","","","","","","02:00:00","45","",""
"","","","","","","","02:01:00","45","",""
"","","","","","","","02:02:00","45","",""
"","","","","","","","02:03:00","46","",""
"","","","","","","","02:04:00","45","",""
"","","","","","","","02:05:00","48","",""
"","","","","","","","02:06:00","45","",""
"","","","","","","","02:07:00","45","",""
"","","","","","","","02:08:00","46","",""
"","","","","","","","02:09:00","49","",""
"","","","","","","","02:10:00","48","",""
"","","","","","","","02:11:00","49","",""
"","","","","","","","02:12:00","49","",""
"","","","","","","","02:13:00","49","",""
"","","","","","","","02:14:00","47","",""
"","","","","","","","02:15:00","54","",""
"","","","","","","","02:16:00","51","",""
"","","","","","","","02:17:00","51","",""
"","","","","","","","02:18:00","48","",""
"","","","","","","","02:19:00","53","",""
"","","","","","","","02:20:00","46","",""
"","","","","","","","02:21:00","49","",""
"","","","","","","","02:22:00","48","",""
"","","","","","","","02:23:00","48","",""
"","","","","","","","02:24:00","47","",""
"","","","","","","","02:25:00","48","",""
"","","","","","","","02:26:00","47","",""
"","","","","","","","02:27:00","47","",""
"","","","","","","","02:28:00","46","",""
"","","","","","","","02:29:00","47","",""
"","","","","","","","02:30:00","47","",""
"","","","","","","","02:31:00","46","",""
"","","","","","","","02:32:00","47","",""
"","","","","","","","02:33:00","47","",""
"","","","","","","","02:34:00","48","",""
"","","","","","","","02:35:00","46","",""
"","","","","","","","02:36:00","47","",""
"","","","","","","","02:37:00","47","",""
"","","","","","","","02:38:00","46","",""
"","","","","","","","02:39:00","46","",""
"","","","","","","","02:40:00","46","",""
"","","","","","","","02:41:00","46","",""
"","","","","","","","02:42:00","47","",""
"","","","","","","","02:43:00","47","",""
"","","","","","","","02:44:00","47","",""
"","","","","","","","02:45:00","46","",""
"","","","","","","","02:46:00","44","",""
"","","","","","","","02:47:00","45","",""
"","","","","","","","02:48:00","45","",""
"","","","","","","","02:49:00","45","",""
"","","","","","","","02:50:00","45","",""
"","","","","","","","02:51:00","45","",""
"","","","","","","","02:52:00","46","",""
"","","","","","","","02:53:00","45","",""
"","","","","","","","02:54:00","46","",""
"","","","","","","","02:55:00","46","",""
"","","","","","","","02:56:00","45","",""
"","","","","","","","02:57:00","44","",""
"","","","","","","","02:58:00","44","",""
"","","","","","","","02:59:00","44","",""
"","","","","","","","03:00:00","45","",""
"","","","","","","","03:01:00","45","",""
"","","","","","","","03:02:00","45","",""
"","","","","","","","03:03:00","45","",""
"","","","","","","","03:04:00","45","",""
"","","","","","","","03:05:00","45","",""
"","","","","","","","03:06:00","45","",""
"","","","","","","","03:07:00","45","",""
"","","","","","","","03:08:00","46","",""
"","","","","","","","03:09:00","45","",""
