"activities-heart__value__heartRateZones__caloriesOut","activities-heart__value__heartRateZones__max","activities-heart__value__heartRateZones__min","activities-heart__value__heartRateZones__minutes","activities-heart__value__heartRateZones__name","activities-heart__value__restingHeartRate","activities-heart__dateTime","activities-heart-intraday__dataset__time","activities-heart-intraday__dataset__value","activities-heart-intraday__datasetInterval","activities-heart-intraday__datasetType"
"3245.51103","110","30","1440","Out of Range","51","2025-05-03","00:00:00","53","1","minute"
"0","139","110","0","Fat Burn","","","00:01:00","54","",""
"0","176","139","0","Cardio","","","00:02:00","53","",""
"0","220","176","0","Peak","","","00:03:00","54","",""
"","","","","","","","00:04:00","56","",""
"","","","","","","","00:05:00","63","",""
"","","","","","","","00:06:00","66","",""
"","","","","","","","00:07:00","56","",""
"","","","","","","","00:08:00","55","",""
"","","","","","","","00:09:00","57","",""
"","","","","","","","00:10:00","52","",""
"","","","","","","","00:11:00","52","",""
"","","","","","","","00:12:00","53","",""
"","","","","","","","00:13:00","51","",""
"","","","","","","","00:14:00","52","",""
"","","","","","","","00:15:00","53","",""
"","","","","","","","00:16:00","54","",""
"","","","","","","","00:17:00","51","",""
"","","","","","","","00:18:00","52","",""
"","","","","","","","00:19:00","51","",""
"","","","","","","","00:20:00","51","",""
"","","","","","","","00:21:00","50","",""
"","","","","","","","00:22:00","50","",""
"","","","","","","","00:23:00","50","",""
"","","","","","","","00:24:00","49","",""
"","","","","","","","00:25:00","49","",""
"","","","","","","","00:26:00","49","",""
"","","","","","","","00:27:00","49","",""
"","","","","","","","00:28:00","50","",""
"","","","","","","","00:29:00","49","",""
"","","","","","","","00:30:00","49","",""
"","","","","","","","00:31:00","50","",""
"","","","","","","","00:32:00","49","",""
"","","","","","","","00:33:00","49","",""
"","","","","","","","00:34:00","48","",""
"","","","","","","","00:35:00","49","",""
"","","","","","","","00:36:00","49","",""
"","","","","","","","00:37:00","49","",""
"","","","","","","","00:38:00","50","",""
"","","","","","","","00:39:00","49","",""
"","","","","","","","00:40:00","49","",""
"","","","","","","","00:41:00","50","",""
"","","","","","","","00:42:00","49","",""
"","","","","","","","00:43:00","49","",""
"","","","","","","","00:44:00","49","",""
"","","","","","","","00:45:00","49","",""
"","","","","","","","00:46:00","49","",""
"","","","","","","","00:47:00","49","",""
"","","","","","","","00:48:00","49","",""
"","","","","","","","00:49:00","49","",""
"","","","","","","","00:50:00","48","",""
"","","","","","","","00:51:00","48","",""
"","","","","","","","00:52:00","50","",""
"","","","","","","","00:53:00","49","",""
"","","","","","","","00:54:00","46","",""
"","","","","","","","00:55:00","49","",""
"","","","","","","","00:56:00","48","",""
"","","","","","","","00:57:00","49","",""
"","","","","","","","00:58:00","48","",""
"","","","","","","","00:59:00","48","",""
"","","","","","","","01:00:00","48","",""
"","","","","","","","01:01:00","48","",""
"","","","","","","","01:02:00","48","",""
"","","","","","","","01:03:00","48","",""
"","","","","","","","01:04:00","48","",""
"","","","","","","","01:05:00","48","",""
"","","","","","","","01:06:00","48","",""
"","","","","","","","01:07:00","48","",""
"","","","","","","","01:08:00","48","",""
"","","","","","","","01:09:00","48","",""
"","","","","","","","01:10:00","48","",""
"","","","","","","","01:11:00","48","",""
"","","","","","","","01:12:00","47","",""
"","","","","","","","01:13:00","47","",""
"","","","","","","","01:14:00","47","",""
"","","","","","","","01:15:00","47","",""
"","","","","","","","01:16:00","47","",""
"","","","","","","","01:17:00","47","",""
"","","","","","","","01:18:00","45","",""
"","","","","","","","01:19:00","46","",""
"","","","","","","","01:20:00","45","",""
"","","","","","","","01:21:00","46","",""
"","","","","","","","01:22:00","45","",""
"","","","","","","","01:23:00","45","",""
"","","","","","","","01:24:00","45","",""
"","","","","","","","01:25:00","46","",""
"","","","","","","","01:26:00","45","",""
"","","","","","","","01:27:00","45","",""
"","","","","","","","01:28:00","45","",""
"","","","","","","","01:29:00","45","",""
"","","","","","","","01:30:00","45","",""
"","","","","","","","01:31:00","53","",""
"","","","","","","","01:32:00","46","",""
"","","","","","","","01:33:00","48","",""
"","","","","","","","01:34:00","49","",""
"","","","","","","","01:35:00","47","",""
"","","","","","","","01:36:00","52","",""
"","","","","","","","01:37:00","53","",""
"","","","","","","","01:38:00","51","",""
"","","","","","","","01:39:00","53","",""
"","","","","","","","01:40:00","55","",""
"","","","","","","","01:41:00","58","",""
"","","","","","","","01:42:00","59","",""
"","","","","","","","01:43:00","52","",""
"","","","","","","","01:44:00","49","",""
"","","","","","","","01:45:00","52","",""
"","","","","","","","01:46:00","53","",""
"","","","","","","","01:47:00","51","",""
"","","","","","","","01:48:00","51","",""
"","","","","","","","01:49:00","52","",""
"","","","","","","","01:50:00","49","",""
"","","","","","","","01:51:00","51","",""
"","","","","","","","01:52:00","50","",""
"","","","","","","","01:53:00","51","",""
"","","","","","","","01:54:00","51","",""
"","","","","","","","01:55:00","48","",""
"","","","","","","","01:56:00","49","",""
"","","","","","","","01:57:00","57","",""
"","","","","","","","01:58:00","48","",""
"","","","","","","","01:59:00","49","",""
"","","","","","","","02:00:00","49","",""
"","","","","","","","02:01:00","50","",""
"","","","","","","","02:02:00","50","",""
"","","","","","","","02:03:00","49","",""
"","","","","","","","02:04:00","49","",""
"","","","","","","","02:05:00","49","",""
"","","","","","","","02:06:00","49","",""
"","","","","","","","02:07:00","48","",""
"","","","","","","","02:08:00","47","",""
"","","","","","","","02:09:00","47","",""
"","","","","","","","02:10:00","47","",""
"","","","","","","","02:11:00","48","",""
"","","","","","","","02:12:00","47","",""
"","","","","","","","02:13:00","47","",""
"","","","","","","","02:14:00","47","",""
"","","","","","","","02:15:00","47","",""
"","","","","","","","02:16:00","47","",""
"","","","","","","","02:17:00","48","",""
"","","","","","","","02:19:00","46","",""
"","","","","","","","02:20:00","46","",""
"","","","","","","","02:21:00","46","",""
"","","","","","","","02:22:00","46","",""
"","","","","","","","02:23:00","46","",""
"","","","","","","","02:24:00","46","",""
"","","","","","","","02:25:00","47","",""
"","","","","","","","02:26:00","47","",""
"","","","","","","","02:27:00","46","",""
"","","","","","","","02:28:00","46","",""
"","","","","","","","02:29:00","48","",""
"","","","","","","","02:30:00","48","",""
"","","","","","","","02:31:00","45","",""
"","","","","","","","02:32:00","44","",""
"","","","","","","","02:33:00","45","",""
"","","","","","","","02:34:00","45","",""
"","","","","","","","02:35:00","45","",""
"","","","","","","","02:36:00","45","",""
"","","","","","","","02:37:00","45","",""
"","","","","","","","02:38:00","45","",""
"","","","","","","","02:39:00","45","",""
"","","","","","","","02:40:00","44","",""
"","","","","","","","02:41:00","45","",""
"","","","","","","","02:42:00","45","",""
"","","","","","","","02:43:00","45","",""
"","","","","","","","02:44:00","45","",""
"","","","","","","","02:45:00","44","",""
"","","","","","","","02:46:00","45","",""
"","","","","","","","02:47:00","45","",""
"","","","","","","","02:48:00","45","",""
"","","","","","","","02:49:00","45","",""
"","","","","","","","02:50:00","45","",""
"","","","","","","","02:51:00","45","",""
"","","","","","","","02:52:00","44","",""
"","","","","","","","02:53:00","44","",""
"","","","","","","","02:54:00","43","",""
"","","","","","","","02:55:00","44","",""
"","","","","","","","02:56:00","49","",""
"","","","","","","","02:57:00","45","",""
"","","","","","","","02:58:00","44","",""
"","","","","","","","02:59:00","43","",""
"","","","","","","","03:00:00","43","",""
"","","","","","","","03:01:00","44","",""
"","","","","","","","03:02:00","46","",""
"","","","","","","","03:03:00","44","",""
"","","","","","","","03:04:00","44","",""
"","","","","","","","03:05:00","47","",""
"","","","","","","","03:06:00","48","",""
"","","","","","","","03:07:00","47","",""
"","","","","","","","03:08:00","48","",""
"","","","","","","","03:09:00","52","",""
"","","","","","","","03:10:00","51","",""
"","","","","","","","03:11:00","46","",""
"","","","","","","","03:12:00","49","",""
"","","","","","","","03:13:00","48","",""
"","","","","","","","03:14:00","48","",""
"","","","","","","","03:15:00","47","",""
"","","","","","","","03:16:00","48","",""
"","","","","","","","03:17:00","48","",""
"","","","","","","","03:18:00","47","",""
"","","","","","","","03:19:00","49","",""
"","","","","","","","03:20:00","48","",""
"","","","","","","","03:21:00","49","",""
"","","","","","","","03:22:00","48","",""
"","","","","","","","03:23:00","46","",""
"","","","","","","","03:24:00","46","",""
"","","","","","","","03:25:00","46","",""
"","","","","","","","03:26:00","45","",""
"","","","","","","","03:27:00","48","",""
