"activities-heart__value__heartRateZones__caloriesOut","activities-heart__value__heartRateZones__max","activities-heart__value__heartRateZones__min","activities-heart__value__heartRateZones__minutes","activities-heart__value__heartRateZones__name","activities-heart__value__restingHeartRate","activities-heart__dateTime","activities-heart-intraday__dataset__time","activities-heart-intraday__dataset__value","activities-heart-intraday__datasetInterval","activities-heart-intraday__datasetType"
"3072.63818","110","30","1440","Out of Range","51","2025-05-05","00:00:00","73","1","minute"
"0","139","110","0","Fat Burn","","","00:01:00","63","",""
"0","176","139","0","Cardio","","","00:02:00","59","",""
"0","220","176","0","Peak","","","00:03:00","67","",""
"","","","","","","","00:04:00","70","",""
"","","","","","","","00:05:00","65","",""
"","","","","","","","00:06:00","71","",""
"","","","","","","","00:07:00","80","",""
"","","","","","","","00:08:00","78","",""
"","","","","","","","00:09:00","81","",""
"","","","","","","","00:10:00","81","",""
"","","","","","","","00:11:00","64","",""
"","","","","","","","00:12:00","58","",""
"","","","","","","","00:13:00","61","",""
"","","","","","","","00:14:00","57","",""
"","","","","","","","00:15:00","56","",""
"","","","","","","","00:16:00","54","",""
"","","","","","","","00:17:00","55","",""
"","","","","","","","00:18:00","55","",""
"","","","","","","","00:19:00","53","",""
"","","","","","","","00:20:00","63","",""
"","","","","","","","00:21:00","58","",""
"","","","","","","","00:22:00","50","",""
"","","","","","","","00:23:00","51","",""
"","","","","","","","00:24:00","50","",""
"","","","","","","","00:25:00","53","",""
"","","","","","","","00:26:00","53","",""
"","","","","","","","00:27:00","55","",""
"","","","","","","","00:28:00","52","",""
"","","","","","","","00:29:00","56","",""
"","","","","","","","00:30:00","51","",""
"","","","","","","","00:31:00","49","",""
"","","","","","","","00:32:00","57","",""
"","","","","","","","00:33:00","56","",""
"","","","","","","","00:34:00","63","",""
"","","","","","","","00:35:00","57","",""
"","","","","","","","00:36:00","53","",""
"","","","","","","","00:37:00","51","",""
"","","","","","","","00:38:00","50","",""
"","","","","","","","00:39:00","56","",""
"","","","","","","","00:40:00","50","",""
"","","","","","","","00:41:00","52","",""
"","","","","","","","00:42:00","52","",""
"","","","","","","","00:43:00","50","",""
"","","","","","","","00:44:00","50","",""
"","","","","","","","00:45:00","49","",""
"","","","","","","","00:46:00","48","",""
"","","","","","","","00:47:00","49","",""
"","","","","","","","00:48:00","48","",""
"","","","","","","","00:49:00","48","",""
"","","","","","","","00:50:00","47","",""
"","","","","","","","00:51:00","47","",""
"","","","","","","","00:52:00","47","",""
"","","","","","","","00:53:00","46","",""
"","","","","","","","00:54:00","47","",""
"","","","","","","","00:55:00","47","",""
"","","","","","","","00:56:00","47","",""
"","","","","","","","00:57:00","46","",""
"","","","","","","","00:58:00","47","",""
"","","","","","","","00:59:00","48","",""
"","","","","","","","01:00:00","48","",""
"","","","","","","","01:01:00","48","",""
"","","","","","","","01:02:00","47","",""
"","","","","","","","01:03:00","48","",""
"","","","","","","","01:04:00","48","",""
"","","","","","","","01:05:00","47","",""
"","","","","","","","01:06:00","47","",""
"","","","","","","","01:07:00","49","",""
"","","","","","","","01:08:00","47","",""
"","","","","","","","01:09:00","47","",""
"","","","","","","","01:10:00","47","",""
"","","","","","","","01:11:00","47","",""
"","","","","","","","01:12:00","47","",""
"","","","","","","","01:13:00","47","",""
"","","","","","","","01:14:00","47","",""
"","","","","","","","01:15:00","47","",""
"","","","","","","","01:16:00","47","",""
"","","","","","","","01:17:00","47","",""
"","","","","","","","01:18:00","48","",""
"","","","","","","","01:19:00","48","",""
"","","","","","","","01:20:00","47","",""
"","","","","","","","01:21:00","48","",""
"","","","","","","","01:22:00","47","",""
"","","","","","","","01:23:00","54","",""
"","","","","","","","01:24:00","46","",""
"","","","","","","","01:25:00","47","",""
"","","","","","","","01:26:00","47","",""
"","","","","","","","01:27:00","48","",""
"","","","","","","","01:28:00","48","",""
"","","","","","","","01:29:00","49","",""
"","","","","","","","01:30:00","55","",""
"","","","","","","","01:31:00","51","",""
"","","","","","","","01:32:00","52","",""
"","","","","","","","01:33:00","49","",""
"","","","","","","","01:34:00","49","",""
"","","","","","","","01:35:00","48","",""
"","","","","","","","01:36:00","51","",""
"","","","","","","","01:37:00","48","",""
"","","","","","","","01:38:00","48","",""
"","","","","","","","01:39:00","48","",""
"","","","","","","","01:40:00","48","",""
"","","","","","","","01:41:00","48","",""
"","","","","","","","01:42:00","49","",""
"","","","","","","","01:43:00","48","",""
"","","","","","","","01:44:00","49","",""
"","","","","","","","01:45:00","49","",""
"","","","","","","","01:46:00","49","",""
"","","","","","","","01:47:00","48","",""
"","","","","","","","01:48:00","49","",""
"","","","","","","","01:49:00","49","",""
"","","","","","","","01:50:00","49","",""
"","","","","","","","01:51:00","50","",""
"","","","","","","","01:52:00","50","",""
"","","","","","","","01:53:00","50","",""
"","","","","","","","01:54:00","50","",""
"","","","","","","","01:55:00","50","",""
"","","","","","","","01:56:00","49","",""
"","","","","","","","01:57:00","50","",""
"","","","","","","","01:58:00","50","",""
"","","","","","","","01:59:00","59","",""
"","","","","","","","02:00:00","56","",""
"","","","","","","","02:01:00","45","",""
"","","","","","","","02:02:00","45","",""
"","","","","","","","02:03:00","45","",""
"","","","","","","","02:04:00","45","",""
"","","","","","","","02:05:00","46","",""
"","","","","","","","02:06:00","46","",""
"","","","","","","","02:07:00","46","",""
"","","","","","","","02:08:00","48","",""
"","","","","","","","02:09:00","47","",""
"","","","","","","","02:10:00","50","",""
"","","","","","","","02:11:00","53","",""
"","","","","","","","02:12:00","50","",""
"","","","","","","","02:13:00","48","",""
"","","","","","","","02:14:00","48","",""
"","","","","","","","02:15:00","49","",""
"","","","","","","","02:16:00","49","",""
"","","","","","","","02:17:00","48","",""
"","","","","","","","02:18:00","49","",""
"","","","","","","","02:19:00","49","",""
"","","","","","","","02:20:00","49","",""
"","","","","","","","02:21:00","48","",""
"","","","","","","","02:22:00","48","",""
"","","","","","","","02:23:00","48","",""
"","","","","","","","02:24:00","50","",""
"","","","","","","","02:25:00","48","",""
"","","","","","","","02:26:00","50","",""
"","","","","","","","02:27:00","49","",""
"","","","","","","","02:28:00","50","",""
"","","","","","","","02:29:00","50","",""
"","","","","","","","02:30:00","50","",""
"","","","","","","","02:31:00","50","",""
"","","","","","","","02:32:00","50","",""
"","","","","","","","02:33:00","49","",""
"","","","","","","","02:34:00","49","",""
"","","","","","","","02:35:00","49","",""
"","","","","","","","02:36:00","49","",""
"","","","","","","","02:37:00","48","",""
"","","","","","","","02:38:00","49","",""
"","","","","","","","02:39:00","48","",""
"","","","","","","","02:40:00","49","",""
"","","","","","","","02:41:00","48","",""
"","","","","","","","02:42:00","48","",""
"","","","","","","","02:43:00","48","",""
"","","","","","","","02:44:00","48","",""
"","","","","","","","02:45:00","49","",""
"","","","","","","","02:46:00","49","",""
"","","","","","","","02:47:00","49","",""
"","","","","","","","02:48:00","49","",""
"","","","","","","","02:49:00","48","",""
"","","","","","","","02:50:00","49","",""
"","","","","","","","02:51:00","49","",""
"","","","","","","","02:52:00","48","",""
"","","","","","","","02:53:00","49","",""
"","","","","","","","02:54:00","46","",""
"","","","","","","","02:55:00","48","",""
"","","","","","","","02:56:00","47","",""
"","","","","","","","02:57:00","47","",""
"","","","","","","","02:58:00","47","",""
"","","","","","","","02:59:00","47","",""
"","","","","","","","03:00:00","46","",""
"","","","","","","","03:01:00","48","",""
"","","","","","","","03:02:00","46","",""
"","","","","","","","03:03:00","46","",""
"","","","","","","","03:04:00","47","",""
"","","","","","","","03:05:00","46","",""
"","","","","","","","03:06:00","46","",""
"","","","","","","","03:07:00","46","",""
"","","","","","","","03:08:00","47","",""
"","","","","","","","03:09:00","46","",""
"","","","","","","","03:10:00","47","",""
"","","","","","","","03:11:00","48","",""
"","","","","","","","03:12:00","47","",""
"","","","","","","","03:13:00","46","",""
"","","","","","","","03:14:00","47","",""
"","","","","","","","03:15:00","45","",""
"","","","","","","","03:16:00","46","",""
"","","","","","","","03:17:00","52","",""
"","","","","","","","03:18:00","48","",""
"","","","","","","","03:19:00","48","",""
"","","","","","","","03:20:00","49","",""
"","","","","","","","03:21:00","48","",""
"","","","","","","","03:22:00","48","",""
"","","","","","","","03:23:00","51","",""
"","","","","","","","03:24:00","51","",""
"","","","","","","","03:25:00","52","",""
"","","","","","","","03:26:00","49","",""
"","","","","","","","03:27:00","46","",""
"","","","","","","","03:28:00","46","",""
"","","","","","","","03:29:00","50","",""
"","","","","","","","03:30:00","48","",""
"","","","","","","","03:31:00","48","",""
"","","","","","","","03:32:00","50","",""
"","","","","","","","03:33:00","48","",""
"","","","","","","","03:34:00","48","",""
"","","","","","","","03:35:00","53","",""
"","","","","","","","03:36:00","46","",""
"","","","","","","","03:37:00","45","",""
"","","","","","","","03:38:00","44","",""
"","","","","","","","03:39:00","43","",""
"","","","","","","","03:40:00","44","",""
"","","","","","","","03:41:00","47","",""
"","","","","","","","03:42:00","43","",""
"","","","","","","","03:43:00","45","",""
"","","","","","","","03:44:00","45","",""
"","","","","","","","03:45:00","43","",""
"","","","","","","","03:46:00","43","",""
"","","","","","","","03:47:00","44","",""
"","","","","","","","03:48:00","44","",""
"","","","","","","","03:49:00","42","",""
"","","","","","","","03:50:00","43","",""
"","","","","","","","03:51:00","43","",""
"","","","","","","","03:52:00","43","",""
"","","","","","","","03:53:00","44","",""
"","","","","","","","03:54:00","42","",""
"","","","","","","","03:55:00","43","",""
"","","","","","","","03:56:00","43","",""
"","","","","","","","03:57:00","43","",""
"","","","","","","","03:58:00","43","",""
"","","","","","","","03:59:00","43","",""
"","","","","","","","04:00:00","43","",""
"","","","","","","","04:01:00","43","",""
"","","","","","","","04:02:00","43","",""
"","","","","","","","04:03:00","43","",""
"","","","","","","","04:04:00","43","",""
"","","","","","","","04:05:00","42","",""
"","","","","","","","04:06:00","43","",""
"","","","","","","","04:07:00","43","",""
"","","","","","","","04:08:00","44","",""
"","","","","","","","04:09:00","43","",""
"","","","","","","","04:10:00","42","",""
"","","","","","","","04:11:00","43","",""
"","","","","","","","04:12:00","43","",""
"","","","","","","","04:13:00","43","",""
"","","","","","","","04:14:00","43","",""
"","","","","","","","04:15:00","43","",""
"","","","","","","","04:16:00","43","",""
"","","","","","","","04:17:00","43","",""
"","","","","","","","04:18:00","43","",""
"","","","","","","","04:19:00","43","",""
"","","","","","","","04:20:00","43","",""
"","","","","","","","04:21:00","43","",""
"","","","","","","","04:22:00","43","",""
"","","","","","","","04:23:00","44","",""
"","","","","","","","04:24:00","43","",""
"","","","","","","","04:25:00","43","",""
"","","","","","","","04:26:00","44","",""
"","","","","","","","04:27:00","43","",""
"","","","","","","","04:28:00","43","",""
"","","","","","","","04:29:00","43","",""
"","","","","","","","04:30:00","43","",""
"","","","","","","","04:31:00","43","",""
"","","","","","","","04:32:00","43","",""
"","","","","","","","04:33:00","43","",""
"","","","","","","","04:34:00","43","",""
"","","","","","","","04:35:00","43","",""
"","","","","","","","04:36:00","42","",""
"","","","","","","","04:37:00","43","",""
"","","","","","","","04:38:00","43","",""
"","","","","","","","04:39:00","44","",""
"","","","","","","","04:40:00","43","",""
"","","","","","","","04:41:00","43","",""
"","","","","","","","04:42:00","43","",""
"","","","","","","","04:43:00","43","",""
"","","","","","","","04:44:00","43","",""
"","","","","","","","04:45:00","43","",""
"","","","","","","","04:46:00","42","",""
"","","","","","","","04:47:00","42","",""
"","","","","","","","04:48:00","43","",""
"","","","","","","","04:49:00","42","",""
"","","","","","","","04:50:00","43","",""
"","","","","","","","04:51:00","52","",""
"","","","","","","","04:52:00","45","",""
"","","","","","","","04:53:00","45","",""
"","","","","","","","04:54:00","47","",""
"","","","","","","","04:55:00","45","",""
"","","","","","","","04:56:00","46","",""
"","","","","","","","04:57:00","47","",""
"","","","","","","","04:58:00","49","",""
"","","","","","","","04:59:00","47","",""
"","","","","","","","05:00:00","48","",""
"","","","","","","","05:01:00","49","",""
"","","","","","","","05:02:00","50","",""
"","","","","","","","05:03:00","48","",""
"","","","","","","","05:04:00","50","",""
"","","","","","","","05:05:00","50","",""
"","","","","","","","05:06:00","49","",""
"","","","","","","","05:07:00","49","",""
"","","","","","","","05:08:00","51","",""
"","","","","","","","05:09:00","50","",""
"","","","","","","","05:10:00","52","",""
"","","","","","","","05:11:00","48","",""
"","","","","","","","05:12:00","51","",""
"","","","","","","","05:13:00","53","",""
"","","","","","","","05:14:00","50","",""
"","","","","","","","05:15:00","52","",""
"","","","","","","","05:16:00","52","",""
"","","","","","","","05:17:00","50","",""
"","","","","","","","05:18:00","51","",""
"","","","","","","","05:19:00","51","",""
"","","","","","","","05:20:00","48","",""
"","","","","","","","05:21:00","45","",""
"","","","","","","","05:22:00","46","",""
"","","","","","","","05:23:00","46","",""
"","","","","","","","05:24:00","45","",""
"","","","","","","","05:25:00","45","",""
"","","","","","","","05:26:00","45","",""
"","","","","","","","05:27:00","46","",""
"","","","","","","","05:28:00","45","",""
"","","","","","","","05:29:00","45","",""
"","","","","","","","05:30:00","48","",""
"","","","","","","","05:31:00","46","",""
"","","","","","","","05:32:00","46","",""
"","","","","","","","05:33:00","47","",""
"","","","","","","","05:34:00","47","",""
"","","","","","","","05:35:00","45","",""
"","","","","","","","05:36:00","45","",""
"","","","","","","","05:37:00","45","",""
"","","","","","","","05:38:00","45","",""
"","","","","","","","05:39:00","45","",""
"","","","","","","","05:40:00","45","",""
"","","","","","","","05:41:00","46","",""
"","","","","","","","05:42:00","45","",""
"","","","","","","","05:43:00","45","",""
"","","","","","","","05:44:00","46","",""
"","","","","","","","05:45:00","46","",""
"","","","","","","","05:46:00","46","",""
"","","","","","","","05:47:00","46","",""
"","","","","","","","05:48:00","46","",""
"","","","","","","","05:49:00","45","",""
