"activities-heart__value__heartRateZones__caloriesOut","activities-heart__value__heartRateZones__max","activities-heart__value__heartRateZones__min","activities-heart__value__heartRateZones__minutes","activities-heart__value__heartRateZones__name","activities-heart__value__restingHeartRate","activities-heart__dateTime","activities-heart-intraday__dataset__time","activities-heart-intraday__dataset__value","activities-heart-intraday__datasetInterval","activities-heart-intraday__datasetType"
"2565.6883199999997","110","30","1440","Out of Range","52","2025-04-05","00:00:00","64","1","minute"
"0","140","110","0","Fat Burn","","","00:01:00","62","",""
"0","176","140","0","Cardio","","","00:02:00","62","",""
"0","220","176","0","Peak","","","00:03:00","60","",""
"","","","","","","","00:04:00","69","",""
"","","","","","","","00:05:00","65","",""
"","","","","","","","00:06:00","58","",""
"","","","","","","","00:07:00","55","",""
"","","","","","","","00:08:00","56","",""
"","","","","","","","00:09:00","57","",""
"","","","","","","","00:10:00","56","",""
"","","","","","","","00:11:00","55","",""
"","","","","","","","00:12:00","56","",""
"","","","","","","","00:13:00","56","",""
"","","","","","","","00:14:00","55","",""
"","","","","","","","00:15:00","56","",""
"","","","","","","","00:16:00","56","",""
"","","","","","","","00:17:00","57","",""
"","","","","","","","00:18:00","57","",""
"","","","","","","","00:19:00","56","",""
"","","","","","","","00:20:00","57","",""
"","","","","","","","00:21:00","56","",""
"","","","","","","","00:22:00","57","",""
"","","","","","","","00:23:00","57","",""
"","","","","","","","00:24:00","56","",""
"","","","","","","","00:25:00","56","",""
"","","","","","","","00:26:00","55","",""
"","","","","","","","00:27:00","55","",""
"","","","","","","","00:28:00","55","",""
"","","","","","","","00:29:00","55","",""
"","","","","","","","00:30:00","55","",""
"","","","","","","","00:31:00","56","",""
"","","","","","","","00:32:00","56","",""
"","","","","","","","00:33:00","58","",""
"","","","","","","","00:34:00","57","",""
"","","","","","","","00:35:00","57","",""
"","","","","","","","00:36:00","56","",""
"","","","","","","","00:37:00","56","",""
"","","","","","","","00:38:00","57","",""
"","","","","","","","00:39:00","55","",""
"","","","","","","","00:40:00","54","",""
"","","","","","","","00:41:00","54","",""
"","","","","","","","00:42:00","54","",""
"","","","","","","","00:43:00","54","",""
"","","","","","","","00:44:00","54","",""
"","","","","","","","00:45:00","53","",""
"","","","","","","","00:46:00","54","",""
"","","","","","","","00:47:00","54","",""
"","","","","","","","00:48:00","54","",""
"","","","","","","","00:49:00","55","",""
"","","","","","","","00:50:00","55","",""
"","","","","","","","00:51:00","54","",""
"","","","","","","","00:52:00","55","",""
"","","","","","","","00:53:00","54","",""
