"activities-heart__value__heartRateZones__caloriesOut","activities-heart__value__heartRateZones__max","activities-heart__value__heartRateZones__min","activities-heart__value__heartRateZones__minutes","activities-heart__value__heartRateZones__name","activities-heart__value__restingHeartRate","activities-heart__dateTime","activities-heart-intraday__dataset__time","activities-heart-intraday__dataset__value","activities-heart-intraday__datasetInterval","activities-heart-intraday__datasetType"
"2828.23024","106","30","1440","Out of Range","44","2025-03-28","00:00:00","45","1","minute"
"0","137","106","0","Fat Burn","","","00:01:00","47","",""
"0","175","137","0","Cardio","","","00:02:00","47","",""
"0","220","175","0","Peak","","","00:03:00","46","",""
"","","","","","","","00:04:00","47","",""
"","","","","","","","00:05:00","44","",""
"","","","","","","","00:06:00","44","",""
"","","","","","","","00:07:00","44","",""
"","","","","","","","00:08:00","44","",""
"","","","","","","","00:09:00","46","",""
"","","","","","","","00:10:00","49","",""
"","","","","","","","00:11:00","44","",""
"","","","","","","","00:12:00","47","",""
"","","","","","","","00:13:00","46","",""
"","","","","","","","00:14:00","47","",""
"","","","","","","","00:15:00","51","",""
"","","","","","","","00:16:00","46","",""
"","","","","","","","00:17:00","52","",""
"","","","","","","","00:18:00","47","",""
"","","","","","","","00:19:00","48","",""
"","","","","","","","00:20:00","47","",""
"","","","","","","","00:21:00","49","",""
"","","","","","","","00:22:00","48","",""
"","","","","","","","00:23:00","46","",""
"","","","","","","","00:24:00","46","",""
"","","","","","","","00:25:00","45","",""
"","","","","","","","00:26:00","49","",""
"","","","","","","","00:27:00","51","",""
"","","","","","","","00:28:00","47","",""
"","","","","","","","00:29:00","45","",""
"","","","","","","","00:30:00","47","",""
"","","","","","","","00:31:00","50","",""
"","","","","","","","00:32:00","46","",""
"","","","","","","","00:33:00","46","",""
"","","","","","","","00:34:00","46","",""
"","","","","","","","00:35:00","63","",""
"","","","","","","","00:36:00","51","",""
"","","","","","","","00:37:00","51","",""
"","","","","","","","00:38:00","50","",""
"","","","","","","","00:39:00","45","",""
"","","","","","","","00:40:00","51","",""
"","","","","","","","00:41:00","47","",""
"","","","","","","","00:42:00","58","",""
"","","","","","","","00:43:00","53","",""
"","","","","","","","00:44:00","53","",""
"","","","","","","","00:45:00","48","",""
"","","","","","","","00:46:00","46","",""
"","","","","","","","00:47:00","45","",""
"","","","","","","","00:48:00","55","",""
"","","","","","","","00:49:00","48","",""
"","","","","","","","00:50:00","46","",""
"","","","","","","","00:51:00","46","",""
"","","","","","","","00:52:00","48","",""
"","","","","","","","00:53:00","48","",""
"","","","","","","","00:54:00","45","",""
"","","","","","","","00:55:00","42","",""
"","","","","","","","00:56:00","42","",""
"","","","","","","","00:57:00","42","",""
"","","","","","","","00:58:00","41","",""
"","","","","","","","00:59:00","41","",""
"","","","","","","","01:00:00","42","",""
"","","","","","","","01:01:00","42","",""
"","","","","","","","01:02:00","42","",""
"","","","","","","","01:03:00","42","",""
"","","","","","","","01:04:00","42","",""
"","","","","","","","01:05:00","42","",""
"","","","","","","","01:06:00","42","",""
"","","","","","","","01:07:00","42","",""
"","","","","","","","01:08:00","42","",""
"","","","","","","","01:09:00","42","",""
"","","","","","","","01:10:00","42","",""
"","","","","","","","01:11:00","42","",""
"","","","","","","","01:12:00","42","",""
"","","","","","","","01:13:00","42","",""
"","","","","","","","01:14:00","43","",""
"","","","","","","","01:15:00","43","",""
"","","","","","","","01:16:00","42","",""
"","","","","","","","01:17:00","42","",""
"","","","","","","","01:18:00","42","",""
"","","","","","","","01:19:00","42","",""
"","","","","","","","01:20:00","42","",""
"","","","","","","","01:21:00","42","",""
"","","","","","","","01:22:00","42","",""
"","","","","","","","01:23:00","42","",""
"","","","","","","","01:24:00","42","",""
"","","","","","","","01:25:00","42","",""
"","","","","","","","01:26:00","42","",""
"","","","","","","","01:27:00","43","",""
"","","","","","","","01:28:00","42","",""
"","","","","","","","01:29:00","42","",""
"","","","","","","","01:30:00","43","",""
"","","","","","","","01:31:00","42","",""
"","","","","","","","01:32:00","43","",""
"","","","","","","","01:33:00","43","",""
"","","","","","","","01:34:00","42","",""
"","","","","","","","01:35:00","42","",""
"","","","","","","","01:36:00","42","",""
"","","","","","","","01:37:00","42","",""
"","","","","","","","01:38:00","43","",""
"","","","","","","","01:39:00","45","",""
"","","","","","","","01:40:00","42","",""
"","","","","","","","01:41:00","42","",""
"","","","","","","","01:42:00","42","",""
"","","","","","","","01:43:00","42","",""
"","","","","","","","01:44:00","42","",""
"","","","","","","","01:45:00","41","",""
"","","","","","","","01:46:00","42","",""
"","","","","","","","01:47:00","42","",""
"","","","","","","","01:48:00","42","",""
"","","","","","","","01:49:00","42","",""
"","","","","","","","01:50:00","42","",""
"","","","","","","","01:51:00","44","",""
"","","","","","","","01:52:00","45","",""
"","","","","","","","01:53:00","51","",""
"","","","","","","","01:54:00","47","",""
"","","","","","","","01:55:00","46","",""
