"activities-heart__value__heartRateZones__caloriesOut","activities-heart__value__heartRateZones__max","activities-heart__value__heartRateZones__min","activities-heart__value__heartRateZones__minutes","activities-heart__value__heartRateZones__name","activities-heart__value__restingHeartRate","activities-heart__dateTime","activities-heart-intraday__dataset__time","activities-heart-intraday__dataset__value","activities-heart-intraday__datasetInterval","activities-heart-intraday__datasetType"
"3146.02881","110","30","1418","Out of Range","52","2025-04-20","00:00:00","46","1","minute"
"205.64800000000002","140","110","22","Fat Burn","","","00:01:00","46","",""
"0","176","140","0","Cardio","","","00:02:00","46","",""
"0","220","176","0","Peak","","","00:03:00","47","",""
"","","","","","","","00:04:00","46","",""
"","","","","","","","00:05:00","45","",""
"","","","","","","","00:06:00","45","",""
"","","","","","","","00:07:00","45","",""
"","","","","","","","00:08:00","46","",""
"","","","","","","","00:09:00","45","",""
"","","","","","","","00:10:00","45","",""
"","","","","","","","00:11:00","45","",""
"","","","","","","","00:12:00","45","",""
"","","","","","","","00:13:00","46","",""
"","","","","","","","00:14:00","46","",""
"","","","","","","","00:15:00","45","",""
"","","","","","","","00:16:00","45","",""
"","","","","","","","00:17:00","45","",""
"","","","","","","","00:18:00","45","",""
"","","","","","","","00:19:00","46","",""
"","","","","","","","00:20:00","45","",""
"","","","","","","","00:21:00","46","",""
"","","","","","","","00:22:00","45","",""
"","","","","","","","00:23:00","46","",""
"","","","","","","","00:24:00","46","",""
"","","","","","","","00:25:00","46","",""
"","","","","","","","00:26:00","45","",""
"","","","","","","","00:27:00","46","",""
"","","","","","","","00:28:00","46","",""
"","","","","","","","00:29:00","47","",""
"","","","","","","","00:30:00","45","",""
"","","","","","","","00:31:00","46","",""
"","","","","","","","00:32:00","50","",""
"","","","","","","","00:33:00","48","",""
"","","","","","","","00:34:00","52","",""
"","","","","","","","00:35:00","50","",""
"","","","","","","","00:36:00","52","",""
"","","","","","","","00:37:00","49","",""
"","","","","","","","00:38:00","50","",""
"","","","","","","","00:39:00","52","",""
"","","","","","","","00:40:00","52","",""
"","","","","","","","00:41:00","55","",""
"","","","","","","","00:42:00","58","",""
"","","","","","","","00:43:00","55","",""
"","","","","","","","00:44:00","50","",""
"","","","","","","","00:45:00","50","",""
"","","","","","","","00:46:00","50","",""
"","","","","","","","00:47:00","50","",""
"","","","","","","","00:48:00","50","",""
"","","","","","","","00:49:00","49","",""
"","","","","","","","00:50:00","50","",""
"","","","","","","","00:51:00","48","",""
"","","","","","","","00:52:00","45","",""
"","","","","","","","00:53:00","46","",""
"","","","","","","","00:54:00","45","",""
"","","","","","","","00:55:00","46","",""
"","","","","","","","00:56:00","45","",""
"","","","","","","","00:57:00","46","",""
"","","","","","","","00:58:00","47","",""
"","","","","","","","00:59:00","47","",""
"","","","","","","","01:00:00","47","",""
"","","","","","","","01:01:00","46","",""
"","","","","","","","01:02:00","47","",""
"","","","","","","","01:03:00","47","",""
"","","","","","","","01:04:00","46","",""
"","","","","","","","01:05:00","48","",""
"","","","","","","","01:06:00","48","",""
"","","","","","","","01:07:00","47","",""
"","","","","","","","01:08:00","48","",""
"","","","","","","","01:09:00","46","",""
"","","","","","","","01:10:00","46","",""
"","","","","","","","01:11:00","47","",""
"","","","","","","","01:12:00","48","",""
"","","","","","","","01:13:00","49","",""
"","","","","","","","01:14:00","48","",""
"","","","","","","","01:15:00","46","",""
"","","","","","","","01:16:00","47","",""
"","","","","","","","01:17:00","47","",""
"","","","","","","","01:18:00","47","",""
"","","","","","","","01:19:00","45","",""
"","","","","","","","01:20:00","46","",""
"","","","","","","","01:21:00","47","",""
"","","","","","","","01:22:00","46","",""
"","","","","","","","01:23:00","46","",""
"","","","","","","","01:24:00","46","",""
"","","","","","","","01:25:00","47","",""
