"activities-heart__value__heartRateZones__caloriesOut","activities-heart__value__heartRateZones__max","activities-heart__value__heartRateZones__min","activities-heart__value__heartRateZones__minutes","activities-heart__value__heartRateZones__name","activities-heart__value__restingHeartRate","activities-heart__dateTime","activities-heart-intraday__dataset__time","activities-heart-intraday__dataset__value","activities-heart-intraday__datasetInterval","activities-heart-intraday__datasetType"
"3084.97706","110","30","1435","Out of Range","51","2025-04-23","00:00:00","50","1","minute"
"47.17051","139","110","5","Fat Burn","","","00:01:00","56","",""
"0","176","139","0","Cardio","","","00:02:00","64","",""
"0","220","176","0","Peak","","","00:03:00","58","",""
"","","","","","","","00:04:00","65","",""
"","","","","","","","00:05:00","59","",""
"","","","","","","","00:06:00","58","",""
"","","","","","","","00:07:00","55","",""
"","","","","","","","00:08:00","53","",""
"","","","","","","","00:09:00","49","",""
"","","","","","","","00:10:00","50","",""
"","","","","","","","00:11:00","56","",""
"","","","","","","","00:12:00","57","",""
"","","","","","","","00:13:00","54","",""
"","","","","","","","00:14:00","50","",""
"","","","","","","","00:15:00","49","",""
"","","","","","","","00:16:00","48","",""
"","","","","","","","00:17:00","48","",""
"","","","","","","","00:18:00","47","",""
"","","","","","","","00:19:00","46","",""
"","","","","","","","00:20:00","47","",""
"","","","","","","","00:21:00","46","",""
"","","","","","","","00:22:00","46","",""
"","","","","","","","00:23:00","46","",""
"","","","","","","","00:24:00","46","",""
"","","","","","","","00:25:00","47","",""
"","","","","","","","00:26:00","46","",""
"","","","","","","","00:27:00","46","",""
"","","","","","","","00:28:00","45","",""
"","","","","","","","00:29:00","45","",""
"","","","","","","","00:30:00","46","",""
"","","","","","","","00:31:00","46","",""
"","","","","","","","00:32:00","46","",""
"","","","","","","","00:33:00","46","",""
"","","","","","","","00:34:00","46","",""
"","","","","","","","00:35:00","45","",""
"","","","","","","","00:36:00","45","",""
"","","","","","","","00:37:00","45","",""
"","","","","","","","00:38:00","45","",""
"","","","","","","","00:39:00","45","",""
"","","","","","","","00:40:00","46","",""
"","","","","","","","00:41:00","45","",""
"","","","","","","","00:42:00","46","",""
"","","","","","","","00:43:00","45","",""
"","","","","","","","00:44:00","46","",""
"","","","","","","","00:45:00","46","",""
"","","","","","","","00:46:00","46","",""
"","","","","","","","00:47:00","46","",""
"","","","","","","","00:48:00","45","",""
"","","","","","","","00:49:00","45","",""
"","","","","","","","00:50:00","45","",""
"","","","","","","","00:51:00","46","",""
"","","","","","","","00:52:00","46","",""
"","","","","","","","00:53:00","46","",""
"","","","","","","","00:54:00","51","",""
"","","","","","","","00:55:00","44","",""
"","","","","","","","00:56:00","45","",""
"","","","","","","","00:57:00","45","",""
"","","","","","","","00:58:00","45","",""
"","","","","","","","00:59:00","45","",""
"","","","","","","","01:00:00","46","",""
"","","","","","","","01:01:00","46","",""
"","","","","","","","01:02:00","46","",""
"","","","","","","","01:03:00","46","",""
"","","","","","","","01:04:00","46","",""
"","","","","","","","01:05:00","46","",""
"","","","","","","","01:06:00","46","",""
"","","","","","","","01:07:00","46","",""
"","","","","","","","01:08:00","47","",""
"","","","","","","","01:09:00","47","",""
"","","","","","","","01:10:00","47","",""
"","","","","","","","01:11:00","46","",""
"","","","","","","","01:12:00","47","",""
"","","","","","","","01:13:00","47","",""
"","","","","","","","01:14:00","45","",""
"","","","","","","","01:15:00","48","",""
"","","","","","","","01:16:00","46","",""
"","","","","","","","01:17:00","48","",""
"","","","","","","","01:18:00","47","",""
"","","","","","","","01:19:00","49","",""
"","","","","","","","01:20:00","49","",""
"","","","","","","","01:21:00","50","",""
"","","","","","","","01:22:00","52","",""
"","","","","","","","01:23:00","53","",""
"","","","","","","","01:24:00","50","",""
"","","","","","","","01:25:00","50","",""
"","","","","","","","01:26:00","50","",""
"","","","","","","","01:27:00","51","",""
"","","","","","","","01:28:00","50","",""
"","","","","","","","01:29:00","51","",""
"","","","","","","","01:30:00","51","",""
"","","","","","","","01:31:00","51","",""
"","","","","","","","01:32:00","56","",""
"","","","","","","","01:33:00","50","",""
"","","","","","","","01:34:00","48","",""
"","","","","","","","01:35:00","49","",""
"","","","","","","","01:36:00","48","",""
"","","","","","","","01:37:00","48","",""
"","","","","","","","01:38:00","49","",""
"","","","","","","","01:39:00","48","",""
"","","","","","","","01:40:00","49","",""
"","","","","","","","01:41:00","49","",""
"","","","","","","","01:42:00","48","",""
"","","","","","","","01:43:00","49","",""
"","","","","","","","01:44:00","49","",""
"","","","","","","","01:45:00","48","",""
"","","","","","","","01:46:00","49","",""
"","","","","","","","01:47:00","50","",""
"","","","","","","","01:48:00","50","",""
"","","","","","","","01:49:00","50","",""
"","","","","","","","01:50:00","49","",""
"","","","","","","","01:51:00","49","",""
"","","","","","","","01:52:00","47","",""
"","","","","","","","01:53:00","48","",""
"","","","","","","","01:54:00","48","",""
"","","","","","","","01:55:00","49","",""
"","","","","","","","01:56:00","48","",""
"","","","","","","","01:57:00","49","",""
"","","","","","","","01:58:00","49","",""
"","","","","","","","01:59:00","48","",""
"","","","","","","","02:00:00","49","",""
"","","","","","","","02:01:00","49","",""
"","","","","","","","02:02:00","49","",""
"","","","","","","","02:03:00","49","",""
"","","","","","","","02:04:00","49","",""
"","","","","","","","02:05:00","48","",""
"","","","","","","","02:06:00","48","",""
"","","","","","","","02:07:00","47","",""
"","","","","","","","02:08:00","48","",""
"","","","","","","","02:09:00","50","",""
"","","","","","","","02:10:00","47","",""
"","","","","","","","02:11:00","51","",""
"","","","","","","","02:12:00","51","",""
"","","","","","","","02:13:00","51","",""
"","","","","","","","02:14:00","53","",""
"","","","","","","","02:15:00","47","",""
"","","","","","","","02:16:00","47","",""
"","","","","","","","02:17:00","46","",""
"","","","","","","","02:18:00","45","",""
"","","","","","","","02:19:00","47","",""
"","","","","","","","02:20:00","46","",""
"","","","","","","","02:21:00","45","",""
"","","","","","","","02:22:00","45","",""
"","","","","","","","02:23:00","46","",""
"","","","","","","","02:24:00","45","",""
"","","","","","","","02:25:00","46","",""
"","","","","","","","02:26:00","47","",""
"","","","","","","","02:27:00","46","",""
"","","","","","","","02:28:00","47","",""
"","","","","","","","02:29:00","47","",""
"","","","","","","","02:30:00","47","",""
"","","","","","","","02:31:00","48","",""
"","","","","","","","02:32:00","48","",""
"","","","","","","","02:33:00","49","",""
"","","","","","","","02:34:00","46","",""
"","","","","","","","02:35:00","46","",""
"","","","","","","","02:36:00","48","",""
"","","","","","","","02:37:00","48","",""
"","","","","","","","02:38:00","47","",""
"","","","","","","","02:39:00","46","",""
"","","","","","","","02:40:00","46","",""
"","","","","","","","02:41:00","46","",""
"","","","","","","","02:42:00","46","",""
"","","","","","","","02:43:00","46","",""
"","","","","","","","02:44:00","47","",""
"","","","","","","","02:45:00","46","",""
"","","","","","","","02:46:00","46","",""
"","","","","","","","02:47:00","45","",""
"","","","","","","","02:48:00","46","",""
"","","","","","","","02:49:00","47","",""
"","","","","","","","02:50:00","47","",""
"","","","","","","","02:51:00","47","",""
