"activities-heart__value__heartRateZones__caloriesOut","activities-heart__value__heartRateZones__max","activities-heart__value__heartRateZones__min","activities-heart__value__heartRateZones__minutes","activities-heart__value__heartRateZones__name","activities-heart__value__restingHeartRate","activities-heart__dateTime","activities-heart-intraday__dataset__time","activities-heart-intraday__dataset__value","activities-heart-intraday__datasetInterval","activities-heart-intraday__datasetType"
"2959.53178","111","30","1424","Out of Range","53","2025-04-16","00:00:00","74","1","minute"
"160.14837999999997","140","111","16","Fat Burn","","","00:01:00","70","",""
"0","177","140","0","Cardio","","","00:02:00","65","",""
"0","220","177","0","Peak","","","00:03:00","58","",""
"","","","","","","","00:04:00","58","",""
"","","","","","","","00:05:00","54","",""
"","","","","","","","00:06:00","53","",""
"","","","","","","","00:07:00","52","",""
"","","","","","","","00:08:00","54","",""
"","","","","","","","00:09:00","58","",""
"","","","","","","","00:10:00","62","",""
"","","","","","","","00:11:00","55","",""
"","","","","","","","00:12:00","56","",""
"","","","","","","","00:13:00","55","",""
"","","","","","","","00:14:00","57","",""
"","","","","","","","00:15:00","55","",""
"","","","","","","","00:16:00","55","",""
"","","","","","","","00:17:00","53","",""
"","","","","","","","00:18:00","54","",""
"","","","","","","","00:19:00","62","",""
"","","","","","","","00:20:00","63","",""
"","","","","","","","00:21:00","53","",""
"","","","","","","","00:22:00","54","",""
"","","","","","","","00:23:00","54","",""
"","","","","","","","00:24:00","53","",""
"","","","","","","","00:25:00","51","",""
"","","","","","","","00:26:00","52","",""
"","","","","","","","00:27:00","50","",""
"","","","","","","","00:28:00","50","",""
"","","","","","","","00:29:00","50","",""
"","","","","","","","00:30:00","50","",""
"","","","","","","","00:31:00","51","",""
"","","","","","","","00:32:00","51","",""
"","","","","","","","00:33:00","50","",""
"","","","","","","","00:34:00","53","",""
"","","","","","","","00:35:00","50","",""
"","","","","","","","00:36:00","50","",""
"","","","","","","","00:37:00","52","",""
"","","","","","","","00:38:00","51","",""
"","","","","","","","00:39:00","54","",""
"","","","","","","","00:40:00","50","",""
"","","","","","","","00:41:00","51","",""
"","","","","","","","00:42:00","51","",""
"","","","","","","","00:43:00","50","",""
"","","","","","","","00:44:00","51","",""
"","","","","","","","00:45:00","50","",""
"","","","","","","","00:46:00","51","",""
"","","","","","","","00:47:00","50","",""
"","","","","","","","00:48:00","49","",""
"","","","","","","","00:49:00","50","",""
"","","","","","","","00:50:00","50","",""
"","","","","","","","00:51:00","50","",""
"","","","","","","","00:52:00","49","",""
"","","","","","","","00:53:00","50","",""
"","","","","","","","00:54:00","49","",""
"","","","","","","","00:55:00","49","",""
"","","","","","","","00:56:00","48","",""
"","","","","","","","00:57:00","50","",""
"","","","","","","","00:58:00","50","",""
"","","","","","","","00:59:00","49","",""
"","","","","","","","01:00:00","50","",""
"","","","","","","","01:01:00","50","",""
"","","","","","","","01:02:00","49","",""
"","","","","","","","01:03:00","49","",""
"","","","","","","","01:04:00","50","",""
"","","","","","","","01:05:00","50","",""
"","","","","","","","01:06:00","50","",""
"","","","","","","","01:07:00","56","",""
"","","","","","","","01:08:00","47","",""
"","","","","","","","01:09:00","47","",""
"","","","","","","","01:10:00","47","",""
"","","","","","","","01:11:00","48","",""
"","","","","","","","01:12:00","47","",""
"","","","","","","","01:13:00","48","",""
"","","","","","","","01:14:00","49","",""
"","","","","","","","01:15:00","48","",""
"","","","","","","","01:16:00","47","",""
"","","","","","","","01:17:00","48","",""
"","","","","","","","01:18:00","49","",""
"","","","","","","","01:19:00","49","",""
"","","","","","","","01:20:00","48","",""
"","","","","","","","01:21:00","49","",""
"","","","","","","","01:22:00","50","",""
"","","","","","","","01:23:00","51","",""
"","","","","","","","01:24:00","52","",""
"","","","","","","","01:25:00","49","",""
"","","","","","","","01:26:00","51","",""
"","","","","","","","01:27:00","51","",""
"","","","","","","","01:28:00","50","",""
"","","","","","","","01:29:00","49","",""
"","","","","","","","01:30:00","52","",""
"","","","","","","","01:31:00","52","",""
"","","","","","","","01:32:00","54","",""
"","","","","","","","01:33:00","51","",""
"","","","","","","","01:34:00","54","",""
"","","","","","","","01:35:00","51","",""
"","","","","","","","01:36:00","53","",""
"","","","","","","","01:37:00","50","",""
"","","","","","","","01:38:00","49","",""
"","","","","","","","01:39:00","50","",""
"","","","","","","","01:40:00","52","",""
